"","ID","mean","sd","0.025quant","0.5quant","0.975quant","mode","kld","day","ara1","ara_name","ara_id","kt","NUTS2_name","n","date","period"
"32",31,0.773672439358667,0.283327916850847,0.218025376911085,0.773665487264585,1.32935908949425,0.773651814418844,4.22055462812969e-11,31,1,"Aarau","400100","AG","Northwest",338,2022-03-10,"1"
"33",32,0.715815535666226,0.289397043255476,0.148253328932959,0.715812683574129,1.28339411424507,0.715807197314085,4.16757867560514e-11,32,1,"Aarau","400100","AG","Northwest",338,2022-03-11,"1"
"34",33,0.650998602920485,0.301526163274999,0.0596265305764116,0.651002307694282,1.24234996355242,0.651009954979471,3.93736686435678e-11,33,1,"Aarau","400100","AG","Northwest",338,2022-03-12,"1"
"35",34,0.586260102486906,0.303468235815602,-0.00894031669814408,0.586270689143039,1.18140083416666,0.586292069675904,3.94666282132226e-11,34,1,"Aarau","400100","AG","Northwest",338,2022-03-13,"1"
"36",35,0.521599880638975,0.295424343733156,-0.0578367886119168,0.521615908902588,1.10094602011878,0.521648127061428,4.18279995677016e-11,35,1,"Aarau","400100","AG","Northwest",338,2022-03-14,"1"
"37",36,0.481092257428493,0.289560414646883,-0.0868417614450403,0.481108038351828,1.04893712239282,0.481139739708246,4.28982960286676e-11,36,1,"Aarau","400100","AG","Northwest",338,2022-03-15,"1"
"38",37,0.454618972111128,0.286236302954979,-0.106789136049858,0.454632503278121,1.01595064480403,0.454659693103901,4.30143785860017e-11,37,1,"Aarau","400100","AG","Northwest",338,2022-03-16,"1"
"39",38,0.450213103265771,0.283091118583498,-0.105007008515007,0.450219733269731,1.00539579319444,0.450233083465655,4.29356188329522e-11,38,1,"Aarau","400100","AG","Northwest",338,2022-03-17,"1"
"40",39,0.458438016567033,0.28093294646572,-0.0925221722375299,0.458434955558636,1.00941558369798,0.45842888462232,4.28177754584452e-11,39,1,"Aarau","400100","AG","Northwest",338,2022-03-18,"1"
"41",40,0.437329397787251,0.286605643608163,-0.124751311365664,0.437323595332338,0.999442970616361,0.437312014572872,4.0797185753556e-11,40,1,"Aarau","400100","AG","Northwest",338,2022-03-19,"1"
"42",41,0.416298616012994,0.27977639509524,-0.13238129485448,0.416290859705296,0.965022447209788,0.416275371251091,4.19854585740488e-11,41,1,"Aarau","400100","AG","Northwest",338,2022-03-20,"1"
"43",42,0.40448992056781,0.273853408149976,-0.132559370194655,0.40447750586804,0.941609480672061,0.404452688820419,4.29981569678198e-11,42,1,"Aarau","400100","AG","Northwest",338,2022-03-21,"1"
"44",43,0.381282299532853,0.270307157540025,-0.148804090919444,0.381267400376607,0.911453017177647,0.381237613008315,4.37986922925798e-11,43,1,"Aarau","400100","AG","Northwest",338,2022-03-22,"1"
"45",44,0.313905765989832,0.273227501378336,-0.221926639738576,0.313897390470259,0.849785612292952,0.313880678923969,4.34625738321092e-11,44,1,"Aarau","400100","AG","Northwest",338,2022-03-23,"1"
"46",45,0.233592438058631,0.278893995965952,-0.313379903401886,0.233593398599964,0.780559430547493,0.233595400228798,4.31019015606584e-11,45,1,"Aarau","400100","AG","Northwest",338,2022-03-24,"1"
"47",46,0.163404823308876,0.285581644143413,-0.396704278798429,0.163413002081163,0.723467764836085,0.163429474516633,4.28409179139061e-11,46,1,"Aarau","400100","AG","Northwest",338,2022-03-25,"1"
"48",47,0.0836486390025283,0.299393219047686,-0.503588273115252,0.0836697916495913,0.670766040302183,0.0837122739562999,4.07503679682778e-11,47,1,"Aarau","400100","AG","Northwest",338,2022-03-26,"1"
"49",48,0.0039693369101958,0.303286885585857,-0.590938814875591,0.00400274470415163,0.598688700440705,0.00406980373164789,4.129064171138e-11,48,1,"Aarau","400100","AG","Northwest",338,2022-03-27,"1"
"50",49,-0.0756332584732247,0.297652260794358,-0.659511284495881,-0.0755914971461471,0.508008752414964,-0.0755076893384446,4.40379065035263e-11,49,1,"Aarau","400100","AG","Northwest",338,2022-03-28,"1"
"51",50,-0.105606486337805,0.290709135967029,-0.675854270721759,-0.105568618393028,0.464427317428893,-0.105492592589394,4.53703684809746e-11,50,1,"Aarau","400100","AG","Northwest",338,2022-03-29,"1"
"52",51,-0.0987617088846355,0.283605070088992,-0.655047354954082,-0.0987337344558832,0.457365912753234,-0.0986775213080013,4.58479051330283e-11,51,1,"Aarau","400100","AG","Northwest",338,2022-03-30,"1"
"53",52,-0.0976812909461045,0.282660569826786,-0.652108127616872,-0.0976558355578474,0.456601773727807,-0.0976046630418703,4.5192119267354e-11,52,1,"Aarau","400100","AG","Northwest",338,2022-03-31,"1"
"54",53,-0.0979066572407879,0.286784494185736,-0.660431504866405,-0.0978786390138872,0.464459882541217,-0.0978223738964457,4.32561311192159e-11,53,1,"Aarau","400100","AG","Northwest",338,2022-04-01,"1"
"55",54,-0.0353873639560761,0.28492954357049,-0.594230716936452,-0.0353751934625325,0.523387215772773,-0.0353507608694586,4.16186420437596e-11,54,1,"Aarau","400100","AG","Northwest",338,2022-04-02,"1"
"56",55,0.0272084768119122,0.271058732497386,-0.504382619688546,0.0272045635943944,0.558821730665991,0.0271967469428271,4.37967355189932e-11,55,1,"Aarau","400100","AG","Northwest",338,2022-04-03,"1"
"57",56,0.0356196518361717,0.267943445421621,-0.489856991038252,0.0356139961197341,0.561128278852873,0.035602662103461,4.36763383117747e-11,56,1,"Aarau","400100","AG","Northwest",338,2022-04-04,"1"
"58",57,0.0353455653514925,0.266365841939466,-0.487035755870614,0.0353394286475074,0.557761584904137,0.0353271253712877,4.36517382824416e-11,57,1,"Aarau","400100","AG","Northwest",338,2022-04-05,"1"
"59",58,0.0230958369396685,0.266372080814101,-0.499301952219314,0.0230912314928905,0.545519680029213,0.0230820108007397,4.37032885814036e-11,58,1,"Aarau","400100","AG","Northwest",338,2022-04-06,"1"
"60",59,0.00215773561137752,0.267559549518826,-0.522578115995158,0.00215649650993884,0.526900632054282,0.00215404774965123,4.39251176482073e-11,59,1,"Aarau","400100","AG","Northwest",338,2022-04-07,"1"
"61",60,-0.0720394621988378,0.278385419648717,-0.61806263362284,-0.0720220144591359,0.473885089445437,-0.0719870111706866,4.23040935087703e-11,60,1,"Aarau","400100","AG","Northwest",338,2022-04-08,"1"
"62",61,-0.0680935404617198,0.278971973290583,-0.615258067575297,-0.0680789467164715,0.47898853861098,-0.0680496306753815,4.28588236567803e-11,61,1,"Aarau","400100","AG","Northwest",338,2022-04-09,"1"
"63",62,-0.0601035981308008,0.28340419782338,-0.615959148273793,-0.0600900271344832,0.495675276620921,-0.0600627711659337,4.18284381893138e-11,62,1,"Aarau","400100","AG","Northwest",338,2022-04-10,"1"
"64",63,-0.0520371530699259,0.275775411639017,-0.59291976776744,-0.0520265339876817,0.488785481961222,-0.0520051894411643,4.38814055088067e-11,63,1,"Aarau","400100","AG","Northwest",338,2022-04-11,"1"
"65",64,-0.0569993450904545,0.274367060770044,-0.595128301780676,-0.0569856463760254,0.481052191494146,-0.0569581549713791,4.42110067876668e-11,64,1,"Aarau","400100","AG","Northwest",338,2022-04-12,"1"
"66",65,-0.0448404122781245,0.273174052267561,-0.580629730176171,-0.0448266046577022,0.490870842713963,-0.0447989206492618,4.43838266793377e-11,65,1,"Aarau","400100","AG","Northwest",338,2022-04-13,"1"
"67",66,-0.0394291141007888,0.276290731361832,-0.581343874689255,-0.039411195639927,0.502384306208372,-0.0393753044574516,4.3526302916053e-11,66,1,"Aarau","400100","AG","Northwest",338,2022-04-14,"1"
"68",67,0.00460778870093296,0.276339005633227,-0.537386043427856,0.00462001579773425,0.546532474723202,0.00464451212311322,4.29381158217062e-11,67,1,"Aarau","400100","AG","Northwest",338,2022-04-15,"1"
"69",68,0.0588467564160516,0.27888630191316,-0.488123382397531,0.0588513648842437,0.605790834711579,0.0588605974730696,4.12744763349152e-11,68,1,"Aarau","400100","AG","Northwest",338,2022-04-16,"1"
"70",69,0.113162533458606,0.268790321545742,-0.413982207119477,0.113159145531866,0.640326471129955,0.113152391435772,4.30372457959888e-11,69,1,"Aarau","400100","AG","Northwest",338,2022-04-17,"1"
"71",70,0.181003741417312,0.258346042803534,-0.325626792558023,0.180990297502325,0.687710373487991,0.180963426333628,4.5167013495824e-11,70,1,"Aarau","400100","AG","Northwest",338,2022-04-18,"1"
"72",71,0.155718951006954,0.261415106139403,-0.356956928744807,0.155714590013832,0.668419572704763,0.155705926443104,4.44349916096489e-11,71,1,"Aarau","400100","AG","Northwest",338,2022-04-19,"1"
"73",72,0.0774373683394455,0.273181479420098,-0.458385711357474,0.077457063922899,0.613149168298236,0.0774966201925899,4.27053269574815e-11,72,1,"Aarau","400100","AG","Northwest",338,2022-04-20,"1"
"74",73,0.0840951862649384,0.272961582829288,-0.451296876116485,0.0841154345294922,0.619372852327253,0.0841561071237562,4.37186744694459e-11,73,1,"Aarau","400100","AG","Northwest",338,2022-04-21,"1"
"75",74,0.104891652130854,0.273949042680275,-0.432434650409065,0.104911130799697,0.642107918936165,0.104950269643106,4.38236078374506e-11,74,1,"Aarau","400100","AG","Northwest",338,2022-04-22,"1"
"76",75,0.151882973059093,0.274246973145203,-0.386010481257886,0.151896365105838,0.689700806146092,0.151923303512429,4.35215567490451e-11,75,1,"Aarau","400100","AG","Northwest",338,2022-04-23,"1"
"77",76,0.202902138087724,0.278289233656906,-0.342905780625577,0.202910112070921,0.748665041527874,0.202926162379599,4.18643532455923e-11,76,1,"Aarau","400100","AG","Northwest",338,2022-04-24,"1"
"78",77,0.25399852051821,0.269912992691548,-0.275360869583665,0.253999916374938,0.783350066510869,0.254002759247526,4.35423222932603e-11,77,1,"Aarau","400100","AG","Northwest",338,2022-04-25,"1"
"79",78,0.292849877358927,0.267127330653146,-0.231039829639704,0.292849038137615,0.816744333084342,0.292847357962728,4.36301632635671e-11,78,1,"Aarau","400100","AG","Northwest",338,2022-04-26,"1"
"80",79,0.344393542782003,0.26439294414802,-0.174119478804614,0.344387816640124,0.86293891002602,0.344376307075653,4.38150100540834e-11,79,1,"Aarau","400100","AG","Northwest",338,2022-04-27,"1"
"81",80,0.376348472189975,0.266662121216439,-0.146613349974605,0.376341685628154,0.899348578324883,0.376327995668633,4.27094207541129e-11,80,1,"Aarau","400100","AG","Northwest",338,2022-04-28,"1"
"82",81,0.428363501476656,0.26761959878969,-0.0964556814254553,0.428349061696555,0.953264226055298,0.428320016915996,4.20376635257175e-11,81,1,"Aarau","400100","AG","Northwest",338,2022-04-29,"1"
"83",82,0.499539753079274,0.267812368460567,-0.0256143607280616,0.499509565706873,1.02486447261777,0.499448981688395,4.19554283240641e-11,82,1,"Aarau","400100","AG","Northwest",338,2022-04-30,"1"
"84",83,0.57247563155147,0.253769426528159,0.0748928943166384,0.572435988552914,1.07028253796067,0.572356547481738,4.5737115808672e-11,83,1,"Aarau","400100","AG","Northwest",338,2022-05-01,"1"
"85",84,0.561068628597421,0.251540452046159,0.0678528375530535,0.561030620176583,1.05449935734347,0.56095446545393,4.56509055046905e-11,84,1,"Aarau","400100","AG","Northwest",338,2022-05-02,"1"
"86",85,0.503734707348341,0.253697227655729,0.0062652835467791,0.503704952364915,1.00137242264183,0.50364535850853,4.44205658182058e-11,85,1,"Aarau","400100","AG","Northwest",338,2022-05-03,"1"
"87",86,0.426868132904341,0.257073400606949,-0.0772555555315126,0.426849946484107,0.931094745732661,0.426813581139071,4.34081904662837e-11,86,1,"Aarau","400100","AG","Northwest",338,2022-05-04,"1"
"88",87,0.368057319831649,0.256745994592212,-0.135442464287047,0.368046074461437,0.871620810228645,0.368023648264686,4.42323654366335e-11,87,1,"Aarau","400100","AG","Northwest",338,2022-05-05,"1"
"89",88,0.26527508069041,0.263604608135453,-0.251718965212771,0.265278943137599,0.782247434425988,0.265286824242811,4.37359230248673e-11,88,1,"Aarau","400100","AG","Northwest",338,2022-05-06,"1"
"90",89,0.200971034639437,0.265579585650463,-0.319909726194602,0.200980092051446,0.72180070064928,0.20099835911991,4.48621825808109e-11,89,1,"Aarau","400100","AG","Northwest",338,2022-05-07,"1"
"91",90,0.105354773279112,0.276526881716809,-0.437043321904021,0.105379924411719,0.647610723077539,0.105430398506533,4.40882716259417e-11,90,1,"Aarau","400100","AG","Northwest",338,2022-05-08,"1"
"92",91,0.00981550161693808,0.275323176124132,-0.530253422577446,0.0098525960777684,0.549674650056242,0.00992691353767032,4.67713464791879e-11,91,1,"Aarau","400100","AG","Northwest",338,2022-05-09,"1"
"93",92,-0.0543615777956376,0.274106382912835,-0.592058161672845,-0.054318960896662,0.483093949120314,-0.0542336278669659,4.86054259119084e-11,92,1,"Aarau","400100","AG","Northwest",338,2022-05-10,"1"
"94",93,-0.107358514043347,0.276687558067851,-0.650142193667705,-0.10730706691327,0.435134157701289,-0.107204058886507,4.96854258679687e-11,93,1,"Aarau","400100","AG","Northwest",338,2022-05-11,"1"
"95",94,-0.129760397296989,0.279901126055351,-0.678865926361444,-0.129702227282475,0.419016129606788,-0.129585729483678,5.02176419645205e-11,94,1,"Aarau","400100","AG","Northwest",338,2022-05-12,"1"
"96",95,-0.131929140826568,0.286808441423521,-0.694622695074044,-0.131857275763958,0.430358007963242,-0.131713307639409,5.01533418334101e-11,95,1,"Aarau","400100","AG","Northwest",338,2022-05-13,"1"
"97",96,-0.0666905314040419,0.288814458988494,-0.633308885725836,-0.0666227085570582,0.499544343120387,-0.066486776032052,4.7936751113488e-11,96,1,"Aarau","400100","AG","Northwest",338,2022-05-14,"1"
"98",97,-0.00137534590011476,0.280677787369681,-0.551999013771333,-0.00132008733724032,0.548935946584087,-0.00120927123743717,4.7341655427841e-11,97,1,"Aarau","400100","AG","Northwest",338,2022-05-15,"1"
"99",0,0.655216221907866,0.499582330908414,-0.324551477529022,0.655209983425133,1.63502184065591,0.655200230659868,4.24522734826326e-11,0,2,"Aarburg","427100","AG","Northwest",138,2022-02-07,"1"
"100",1,0.655057075465757,0.47122962302513,-0.269069255008739,0.655038915283728,1.57928965822172,0.655006241273373,4.30192050868848e-11,1,2,"Aarburg","427100","AG","Northwest",138,2022-02-08,"1"
"101",2,0.673926771837016,0.460679215946143,-0.229509578353475,0.673908302155237,1.57747136590781,0.673875283883363,4.18207235436732e-11,2,2,"Aarburg","427100","AG","Northwest",138,2022-02-09,"1"
"102",3,0.692637238998934,0.446999120221221,-0.183962915214249,0.69261579947433,1.56936286774675,0.69257731868964,4.08410712894948e-11,3,2,"Aarburg","427100","AG","Northwest",138,2022-02-10,"1"
"103",4,0.767873027977294,0.438419191797395,-0.0918776605689975,0.767842649339334,1.6277997162508,0.767786291463656,3.97103444889871e-11,4,2,"Aarburg","427100","AG","Northwest",138,2022-02-11,"1"
"104",5,0.842949862554944,0.425836793202163,0.00790989971115693,0.842906803066394,1.67823774854596,0.842825341366221,3.91093630699687e-11,5,2,"Aarburg","427100","AG","Northwest",138,2022-02-12,"1"
"105",6,0.917867930258584,0.408882213729809,0.116120904502717,0.917809924459975,1.71994797020441,0.91769922941528,3.91150630765433e-11,6,2,"Aarburg","427100","AG","Northwest",138,2022-02-13,"1"
"106",7,1.00166667035007,0.401855396834844,0.213735723024584,1.00159557092229,1.79000458754338,1.00145865284548,3.91151997317568e-11,7,2,"Aarburg","427100","AG","Northwest",138,2022-02-14,"1"
"107",8,1.08511565069172,0.388489699859445,0.323438419737847,1.08502993871447,1.8472829142859,1.08486435354762,3.99639418525852e-11,8,2,"Aarburg","427100","AG","Northwest",138,2022-02-15,"1"
"108",9,1.10381233947359,0.391591975164218,0.336056492546852,1.10372405505868,1.87207232351123,1.10355285616303,3.9659829477739e-11,9,2,"Aarburg","427100","AG","Northwest",138,2022-02-16,"1"
"109",10,1.12235095681648,0.386976755062565,0.363654658948793,1.12225975776021,1.88156811421035,1.12208302173228,3.98166546090977e-11,10,2,"Aarburg","427100","AG","Northwest",138,2022-02-17,"1"
"110",11,1.07808202413306,0.398206314970967,0.297335605713519,1.07799949350094,1.85929961107735,1.07783931799775,3.82730393284026e-11,11,2,"Aarburg","427100","AG","Northwest",138,2022-02-18,"1"
"111",12,1.03365493742167,0.402782033700614,0.243907836401978,1.03358150519941,1.82382165645824,1.03343939752792,3.70635684940828e-11,12,2,"Aarburg","427100","AG","Northwest",138,2022-02-19,"1"
"112",13,0.989069596689359,0.400931969420153,0.202928976706489,0.989004025808092,1.77558578046475,0.988878063210435,3.63881427143238e-11,13,2,"Aarburg","427100","AG","Northwest",138,2022-02-20,"1"
"113",14,1.00593690955642,0.398073005184528,0.225423235986434,1.00586449962544,1.78686489290319,1.00572494448566,3.7147388429159e-11,14,2,"Aarburg","427100","AG","Northwest",138,2022-02-21,"1"
"114",15,1.02264588913746,0.388483869661641,0.260962434978304,1.0225656462982,1.78478858915919,1.02241114770304,3.8322019136056e-11,15,2,"Aarburg","427100","AG","Northwest",138,2022-02-22,"1"
"115",16,0.983035500023518,0.394954637798281,0.208646521015813,0.982960272156453,1.75785503433088,0.982815405463856,3.76961007316454e-11,16,2,"Aarburg","427100","AG","Northwest",138,2022-02-23,"1"
"116",17,0.943266721709816,0.394355766865513,0.170042947654207,0.943195012535023,1.71690142381805,0.943057453369644,3.75784700733695e-11,17,2,"Aarburg","427100","AG","Northwest",138,2022-02-24,"1"
"117",18,0.903968747733274,0.402396792624152,0.114955821505917,0.903903355088292,1.69335645456944,0.903777933918409,3.68429078287617e-11,18,2,"Aarburg","427100","AG","Northwest",138,2022-02-25,"1"
"118",19,0.864512170470028,0.404194680446116,0.0719606854576724,0.864451245942746,1.6574132364807,0.864334812834831,3.65826024334776e-11,19,2,"Aarburg","427100","AG","Northwest",138,2022-02-26,"1"
"119",20,0.824896894114575,0.399833764559706,0.0408947921897956,0.824837631191135,1.60923970219321,0.824725069543388,3.68371765387193e-11,20,2,"Aarburg","427100","AG","Northwest",138,2022-02-27,"1"
"120",21,0.799852925875865,0.403100911610404,0.00943244717480112,0.799797211114614,1.59059386509926,0.799691543608097,3.63703832565807e-11,21,2,"Aarburg","427100","AG","Northwest",138,2022-02-28,"1"
"121",22,0.774650085175575,0.400155232558287,-0.00999385567731442,0.774594756405578,1.55961258715888,0.774490165054343,3.64160377090215e-11,22,2,"Aarburg","427100","AG","Northwest",138,2022-03-01,"1"
"122",23,0.780289198180236,0.40198797418478,-0.00794156851033566,0.780230911226341,1.56885502532478,0.780120155236188,3.63858410416266e-11,23,2,"Aarburg","427100","AG","Northwest",138,2022-03-02,"1"
"123",24,0.785769384391304,0.397553494548339,0.00625326661095033,0.785705012431456,1.56565522333076,0.785582361311865,3.68895307710511e-11,24,2,"Aarburg","427100","AG","Northwest",138,2022-03-03,"1"
"124",25,0.801871599977044,0.401243616363192,0.0151303261396146,0.801802513657287,1.58900882349526,0.801669965824362,3.68955575671719e-11,25,2,"Aarburg","427100","AG","Northwest",138,2022-03-04,"1"
"125",26,0.817814942874661,0.398645654210949,0.0361897253794988,0.817738406299858,1.5998782758405,0.817591002982536,3.74501587146052e-11,26,2,"Aarburg","427100","AG","Northwest",138,2022-03-05,"1"
"126",27,0.833599443763436,0.389633736208899,0.069675568103477,0.833513697074413,1.59801404388706,0.833348470813249,3.85672835364793e-11,27,2,"Aarburg","427100","AG","Northwest",138,2022-03-06,"1"
"127",28,0.850193750324212,0.38882170504467,0.0878821294415573,0.850100815383037,1.61303658394409,0.849921055624344,3.91652370151521e-11,28,2,"Aarburg","427100","AG","Northwest",138,2022-03-07,"1"
"128",29,0.866629297638876,0.38060824861774,0.12045052796821,0.866527964539736,1.61338721931025,0.866331945422458,4.0404792701318e-11,29,2,"Aarburg","427100","AG","Northwest",138,2022-03-08,"1"
"129",30,0.831850231736015,0.386427464723419,0.0742488147459567,0.831752065397701,1.59001246131234,0.831561885119759,3.97026209571239e-11,30,2,"Aarburg","427100","AG","Northwest",138,2022-03-09,"1"
"130",31,0.796912353933,0.384584820742585,0.0429192189176044,0.796816311305404,1.55145450116774,0.796630611673628,3.95525986247679e-11,31,2,"Aarburg","427100","AG","Northwest",138,2022-03-10,"1"
"131",32,0.739130874941737,0.393825331062382,-0.0330085509470504,0.739042723646449,1.51177408755603,0.738872121510128,3.82595001407449e-11,32,2,"Aarburg","427100","AG","Northwest",138,2022-03-11,"1"
"132",33,0.681190328527916,0.39637188017923,-0.0959628031250285,0.681108943924052,1.45880891654244,0.680951797691715,3.74653073101789e-11,33,2,"Aarburg","427100","AG","Northwest",138,2022-03-12,"1"
"133",34,0.623090567491337,0.392354928779839,-0.146196813993128,0.623013895120296,1.392817197941,0.622866658514618,3.72072778890359e-11,34,2,"Aarburg","427100","AG","Northwest",138,2022-03-13,"1"
"134",35,0.601739176702917,0.391329048423878,-0.165527653889279,0.60165954918566,1.36946190601352,0.601506353243167,3.75962961765119e-11,35,2,"Aarburg","427100","AG","Northwest",138,2022-03-14,"1"
"135",36,0.580228349496711,0.383345994582905,-0.171367114425914,0.580143954940126,1.33230720818547,0.579981848490004,3.84419557860501e-11,36,2,"Aarburg","427100","AG","Northwest",138,2022-03-15,"1"
"136",37,0.519553055589202,0.389227400097599,-0.24359416037022,0.51947449436108,1.28315027904063,0.519323597644799,3.77746988110927e-11,37,2,"Aarburg","427100","AG","Northwest",138,2022-03-16,"1"
"137",38,0.458628128978059,0.387954875384999,-0.302032079269689,0.458552897522075,1.21971978903073,0.458408948119875,3.76605466630213e-11,38,2,"Aarburg","427100","AG","Northwest",138,2022-03-17,"1"
"138",39,0.395769873320439,0.395786523701497,-0.380269890295167,0.395701429104628,1.1722022323919,0.395570509597409,3.69669285370495e-11,39,2,"Aarburg","427100","AG","Northwest",138,2022-03-18,"1"
