"","ID","mean","sd","0.025quant","0.5quant","0.975quant","mode","kld","day","ara1","ara_name","ara_id","kt","NUTS2_name","n","date","period"
"33",361,0.374429418925828,0.29610522381243,-0.20605912348824,0.374344899508684,0.955395770887334,0.374175443645,4.91074848225415e-11,361,1,"Aarau","400100","AG","Northwest",338,2023-02-03,"4"
"34",362,0.331503970313279,0.296055440714535,-0.248926583727098,0.331434143918364,0.912329257494273,0.331294126464642,4.78541419328124e-11,362,1,"Aarau","400100","AG","Northwest",338,2023-02-04,"4"
"35",363,0.268331403509749,0.309496523117173,-0.338480993256273,0.268267900871061,0.875502754227609,0.26814053526785,4.44889774857822e-11,363,1,"Aarau","400100","AG","Northwest",338,2023-02-05,"4"
"36",364,0.205236134978912,0.314591301920768,-0.411603430619733,0.205184967611594,0.822364890324006,0.205082303605342,4.27669043473462e-11,364,1,"Aarau","400100","AG","Northwest",338,2023-02-06,"4"
"37",365,0.142218036551061,0.311749758116115,-0.469088886205759,0.142181928861872,0.753728992317938,0.142109437813052,4.29701646579303e-11,365,1,"Aarau","400100","AG","Northwest",338,2023-02-07,"4"
"38",366,0.132350673642643,0.309775965900631,-0.4750794967957,0.132313020931939,0.739993608252135,0.132237428354516,4.39896333085452e-11,366,1,"Aarau","400100","AG","Northwest",338,2023-02-08,"4"
"39",367,0.122560258107255,0.299381673662324,-0.464488187381864,0.122525333222746,0.709806064396038,0.122455224798401,4.66560123995531e-11,367,1,"Aarau","400100","AG","Northwest",338,2023-02-09,"4"
"40",368,0.0512059179972906,0.311245852449184,-0.55913431127372,0.0511782642244087,0.661702378494537,0.0511227141643944,4.3952580916988e-11,368,1,"Aarau","400100","AG","Northwest",338,2023-02-10,"4"
"41",369,-0.0200716993920428,0.314800390073766,-0.63741612813903,-0.0200877539204679,0.597363387012305,-0.0201200447432014,4.32919229165305e-11,369,1,"Aarau","400100","AG","Northwest",338,2023-02-11,"4"
"42",370,-0.0423120817320608,0.320436772857455,-0.670708705049169,-0.0423293403993783,0.586182021810923,-0.0423640308353687,4.23843218577081e-11,370,1,"Aarau","400100","AG","Northwest",338,2023-02-12,"4"
"43",371,-0.0644759572056477,0.318571788232541,-0.689214044351634,-0.0644931184670335,0.560359077963047,-0.0645275964853251,4.31335076137975e-11,371,1,"Aarau","400100","AG","Northwest",338,2023-02-13,"4"
"44",372,-0.0865633908428195,0.309069803517804,-0.692667165918619,-0.0865788799173095,0.519627886250512,-0.0866099989555526,4.55411903294962e-11,372,1,"Aarau","400100","AG","Northwest",338,2023-02-14,"4"
"45",373,-0.120524344614347,0.313863870872504,-0.736038596147746,-0.120537350654935,0.495063377588948,-0.120563484271901,4.45693947251848e-11,373,1,"Aarau","400100","AG","Northwest",338,2023-02-15,"4"
"46",374,-0.154409008302526,0.310423703972788,-0.763185632152275,-0.154418161701947,0.454419301529294,-0.154436574097183,4.56036372312921e-11,374,1,"Aarau","400100","AG","Northwest",338,2023-02-16,"4"
"47",375,-0.18676941382797,0.318420251816186,-0.811241692762556,-0.186774843201307,0.437733510730873,-0.186785774883706,4.40247200690923e-11,375,1,"Aarau","400100","AG","Northwest",338,2023-02-17,"4"
"48",376,-0.219053703747811,0.318614905437018,-0.843919939548964,-0.219054634921074,0.405817749807628,-0.219056544131398,4.43344125572346e-11,376,1,"Aarau","400100","AG","Northwest",338,2023-02-18,"4"
"49",377,-0.219072365837236,0.324908690280435,-0.856278454553704,-0.219075352197791,0.418150585842634,-0.219081357274337,4.28956346215012e-11,377,1,"Aarau","400100","AG","Northwest",338,2023-02-19,"4"
"50",378,-0.219014991145832,0.323955989835952,-0.854346623915832,-0.219019998991616,0.416344938466465,-0.219030052362526,4.30986217720066e-11,378,1,"Aarau","400100","AG","Northwest",338,2023-02-20,"4"
"51",379,-0.218881587696575,0.315691306868852,-0.837997690835273,-0.218887999909627,0.400270727594298,-0.218900892746338,4.49515434844026e-11,379,1,"Aarau","400100","AG","Northwest",338,2023-02-21,"4"
"52",380,-0.201038426073319,0.316077740248039,-0.820898922323811,-0.201049809867495,0.418886383265703,-0.201072676864627,4.46618543222076e-11,380,1,"Aarau","400100","AG","Northwest",338,2023-02-22,"4"
"53",381,-0.183119200639551,0.308306129954834,-0.787726297247382,-0.183133893574788,0.421570884679744,-0.183163427265795,4.63659718745391e-11,381,1,"Aarau","400100","AG","Northwest",338,2023-02-23,"4"
"54",382,-0.201839553650882,0.318975035794337,-0.827383440336005,-0.201850897893087,0.423768376291817,-0.201873728601238,4.39611978839573e-11,382,1,"Aarau","400100","AG","Northwest",338,2023-02-24,"4"
"55",383,-0.223214194801401,0.32174631755881,-0.854211108473267,-0.223219452649193,0.407812350589799,-0.223230081099795,4.33719595027148e-11,383,1,"Aarau","400100","AG","Northwest",338,2023-02-25,"4"
"56",384,-0.194690597343708,0.326709010483738,-0.835405751132768,-0.19470182248098,0.446087913216848,-0.194724425902405,4.20686261400191e-11,384,1,"Aarau","400100","AG","Northwest",338,2023-02-26,"4"
"57",385,-0.166090900817828,0.324415896293309,-0.802292714384227,-0.166107692959484,0.470205728030412,-0.16614147239205,4.24129661246219e-11,385,1,"Aarau","400100","AG","Northwest",338,2023-02-27,"4"
"58",386,-0.137415045607085,0.31470840879163,-0.754564892617236,-0.137435615273896,0.479850973077092,-0.137476969778167,4.44087308955663e-11,386,1,"Aarau","400100","AG","Northwest",338,2023-02-28,"4"
"59",387,-0.102046292179702,0.315194466975331,-0.720130498071374,-0.102073935370765,0.516194068455937,-0.102129478059733,4.40310422387308e-11,387,1,"Aarau","400100","AG","Northwest",338,2023-03-01,"4"
"60",388,-0.0666012194374498,0.307201817496881,-0.668996546014545,-0.0666329931864795,0.535973619859317,-0.0666968125511753,4.56404257631924e-11,388,1,"Aarau","400100","AG","Northwest",338,2023-03-02,"4"
"61",389,-0.0461647203556638,0.311678658604118,-0.657326581875612,-0.0462019561035134,0.565207520900676,-0.0462767362242381,4.46815100753849e-11,389,1,"Aarau","400100","AG","Northwest",338,2023-03-03,"4"
"62",390,-0.0256517631070804,0.307135406818253,-0.627898060006376,-0.0256904193517319,0.576812941393407,-0.0257680506299025,4.57039702083532e-11,390,1,"Aarau","400100","AG","Northwest",338,2023-03-04,"4"
"63",391,-0.0209095043798938,0.314885829503075,-0.638347583865228,-0.0209520561972605,0.596769002303723,-0.021037499040539,4.42317818194979e-11,391,1,"Aarau","400100","AG","Northwest",338,2023-03-05,"4"
"64",392,-0.0160907187378797,0.313939079421916,-0.631672130105648,-0.0161330595179785,0.599729923844334,-0.0162180821995882,4.4545846279209e-11,392,1,"Aarau","400100","AG","Northwest",338,2023-03-06,"4"
"65",393,-0.011195398290073,0.304214068572819,-0.607713823138273,-0.0112330406744099,0.585535680201189,-0.011308660602496,4.66265618428238e-11,393,1,"Aarau","400100","AG","Northwest",338,2023-03-07,"4"
"66",394,-0.0891078652987697,0.318841520650488,-0.714355481899974,-0.0891319947344832,0.536276035255574,-0.0891804966325114,4.33240467130529e-11,394,1,"Aarau","400100","AG","Northwest",338,2023-03-08,"4"
"67",395,-0.166944004884459,0.325304014073823,-0.804918691367435,-0.166949717724952,0.471062860832318,-0.166961280705308,4.23576918702948e-11,395,1,"Aarau","400100","AG","Northwest",338,2023-03-09,"4"
"68",396,-0.174697890234741,0.329251269088314,-0.820415184634947,-0.17470324982089,0.471049557523445,-0.174714131481803,4.22400138162903e-11,396,1,"Aarau","400100","AG","Northwest",338,2023-03-10,"4"
"69",397,-0.182375618367639,0.32585388593578,-0.8214290964906,-0.182380440183116,0.456704949885778,-0.182390265740398,4.37109355948514e-11,397,1,"Aarau","400100","AG","Northwest",338,2023-03-11,"4"
"70",398,-0.196645032957919,0.336581170297256,-0.856752859222708,-0.196645646569408,0.463466048921444,-0.196647074178486,4.12678003583441e-11,398,1,"Aarau","400100","AG","Northwest",338,2023-03-12,"4"
"71",399,-0.210838358212943,0.340613985008498,-0.878871210709194,-0.210834063604719,0.457169945117201,-0.210825702434872,4.01731936490277e-11,399,1,"Aarau","400100","AG","Northwest",338,2023-03-13,"4"
"72",400,-0.224955622067861,0.338192175236096,-0.888252169248561,-0.224946517020339,0.438289132339664,-0.22492855593884,4.03492845075022e-11,400,1,"Aarau","400100","AG","Northwest",338,2023-03-14,"4"
"73",401,-0.149582147487059,0.330035806918126,-0.796821716676973,-0.149593723144499,0.497722548375587,-0.149617228331648,4.16298613911339e-11,401,1,"Aarau","400100","AG","Northwest",338,2023-03-15,"4"
"74",402,-0.0741325109329619,0.314768825268317,-0.691381180487321,-0.0741599324931924,0.54327095545295,-0.0742151292368002,4.4973787033348e-11,402,1,"Aarau","400100","AG","Northwest",338,2023-03-16,"4"
"75",403,-0.0444406312382871,0.318557492200485,-0.669092661638409,-0.0444783991374698,0.580424661923536,-0.0445543624111401,4.41582654858421e-11,403,1,"Aarau","400100","AG","Northwest",338,2023-03-17,"4"
"76",404,-0.0146722798114722,0.313607333214279,-0.629595635434117,-0.0147169653255494,0.600503476759094,-0.014806768638247,4.52974595525276e-11,404,1,"Aarau","400100","AG","Northwest",338,2023-03-18,"4"
"77",405,-0.000688171994784737,0.320781226745182,-0.629653130518351,-0.000743904640882558,0.628591625966762,-0.000855865503277016,4.41757140477652e-11,405,1,"Aarau","400100","AG","Northwest",338,2023-03-19,"4"
"78",406,0.0133725177983668,0.319393816923731,-0.612852497366131,0.0133099138268185,0.639951236092074,0.0131841962811021,4.46810560894421e-11,406,1,"Aarau","400100","AG","Northwest",338,2023-03-20,"4"
"79",407,0.0275098078482752,0.30932986572773,-0.578971650931322,0.0274459603380751,0.634351995590623,0.0273177443920367,4.6672097402332e-11,407,1,"Aarau","400100","AG","Northwest",338,2023-03-21,"4"
"80",408,0.0230008251474748,0.310201537079971,-0.585174568865284,0.0229311556385697,0.631569865106611,0.0227912735761987,4.68855571631652e-11,408,1,"Aarau","400100","AG","Northwest",338,2023-03-22,"4"
"81",409,0.0185684312050112,0.300995736231638,-0.571556775172518,0.0185012842433614,0.609072970910943,0.0183664080412643,4.87049644643916e-11,409,1,"Aarau","400100","AG","Northwest",338,2023-03-23,"4"
"82",410,-0.107940282616777,0.317832067395557,-0.73112277121246,-0.107995335580964,0.515553283415163,-0.108105857087575,4.44445574385959e-11,410,1,"Aarau","400100","AG","Northwest",338,2023-03-24,"4"
"83",411,-0.234372758020549,0.325809551247132,-0.873256700485993,-0.23440816316379,0.404711227859177,-0.234479255470779,4.24396357447068e-11,411,1,"Aarau","400100","AG","Northwest",338,2023-03-25,"4"
"84",412,-0.318108188379329,0.336205946883356,-0.977402748057373,-0.318136826572238,0.341348137540338,-0.318194370456261,4.08815439679058e-11,412,1,"Aarau","400100","AG","Northwest",338,2023-03-26,"4"
"85",413,-0.403469663034,0.339450978595087,-1.06915367062897,-0.4034891946833,0.262324623005604,-0.403528485412021,4.07997406209184e-11,413,1,"Aarau","400100","AG","Northwest",338,2023-03-27,"4"
"86",414,-0.488755610784839,0.335752849739355,-1.14721014525826,-0.488765895047768,0.169756916497552,-0.488786651523582,4.22108890496084e-11,414,1,"Aarau","400100","AG","Northwest",338,2023-03-28,"4"
"87",415,-0.531058223707156,0.335779228606452,-1.18955804255319,-0.53107061552021,0.127511482681186,-0.531095617170672,4.25528464732556e-11,415,1,"Aarau","400100","AG","Northwest",338,2023-03-29,"4"
"88",416,-0.573285671864041,0.328496382417145,-1.21749583657481,-0.573299292195768,0.0710013326533567,-0.573326751820535,4.44383664078688e-11,416,1,"Aarau","400100","AG","Northwest",338,2023-03-30,"4"
"89",417,-0.640359719862831,0.337613622979714,-1.30246969108201,-0.64036775280892,0.0217954715209314,-0.640384037873675,4.23648691057175e-11,417,1,"Aarau","400100","AG","Northwest",338,2023-03-31,"4"
"90",418,-0.70735890615641,0.339511256539518,-1.37320986560286,-0.707360363790674,-0.041499909131408,-0.707363473016807,4.18765908925876e-11,418,1,"Aarau","400100","AG","Northwest",338,2023-04-01,"4"
"91",419,-0.706995583099498,0.339967318865883,-1.37371023400968,-0.707008162789682,-0.0402100334556561,-0.707033588572333,4.16020997101048e-11,419,1,"Aarau","400100","AG","Northwest",338,2023-04-02,"4"
"92",420,-0.7065575799214,0.333356511699097,-1.36027613150106,-0.706580447735507,-0.0527099584095045,-0.706626494477606,4.30083447781421e-11,420,1,"Aarau","400100","AG","Northwest",338,2023-04-03,"4"
"93",421,-0.706044935628692,0.319239871633605,-1.33205504634257,-0.706074371594997,-0.0798685841347751,-0.70613355285093,4.60488274230373e-11,421,1,"Aarau","400100","AG","Northwest",338,2023-04-04,"4"
"94",422,-0.777110994398331,0.326706838407622,-1.41778167004884,-0.777135304898124,-0.136303058271215,-0.777184212462858,4.45761547295419e-11,422,1,"Aarau","400100","AG","Northwest",338,2023-04-05,"4"
"95",423,-0.848102592360777,0.32552144328517,-1.48646918282314,-0.848119074885639,-0.209642960731784,-0.848152253943817,4.51774792244325e-11,423,1,"Aarau","400100","AG","Northwest",338,2023-04-06,"4"
"96",424,-0.944807501160127,0.338747736885341,-1.60915675735167,-0.944809757600248,-0.280445605420604,-0.944814387037575,4.30805094509256e-11,424,1,"Aarau","400100","AG","Northwest",338,2023-04-07,"4"
"97",425,-1.04143839627061,0.34470537374074,-1.71751681777325,-1.04142484731957,-0.365436636547646,-1.04139773360448,4.30355353793938e-11,425,1,"Aarau","400100","AG","Northwest",338,2023-04-08,"4"
"98",426,-1.08372144230911,0.352367916854029,-1.77484116711127,-1.08370372978134,-0.392701923792983,-1.08366827329692,4.2173996819276e-11,426,1,"Aarau","400100","AG","Northwest",338,2023-04-09,"4"
"99",427,-1.125930817408,0.353748208836773,-1.81976500621832,-1.12591027579516,-0.43221283154453,-1.12586914915469,4.25918721983171e-11,427,1,"Aarau","400100","AG","Northwest",338,2023-04-10,"4"
"100",428,-1.17070026788876,0.348921810284716,-1.85507049684773,-1.17067817783267,-0.486454953242943,-1.17063390614821,4.42442048277953e-11,428,1,"Aarau","400100","AG","Northwest",338,2023-04-11,"4"
"101",429,-1.18617247487282,0.351772122878822,-1.87613475766581,-1.18615008327103,-0.496336829798801,-1.18610522473304,4.35810500173078e-11,429,1,"Aarau","400100","AG","Northwest",338,2023-04-12,"4"
"102",430,-1.20157128358948,0.34817804935231,-1.88447869809697,-1.20155063628667,-0.518780656445469,-1.20150928544247,4.42414486698294e-11,430,1,"Aarau","400100","AG","Northwest",338,2023-04-13,"4"
"103",431,-1.17597234576982,0.349262187861979,-1.86098605252269,-1.17595915609491,-0.491033314441937,-1.17593280510299,4.33679619133561e-11,431,1,"Aarau","400100","AG","Northwest",338,2023-04-14,"4"
"104",432,-1.15029999039901,0.343639817154681,-1.82426066367801,-1.15029565830326,-0.476363941750663,-1.15028709193338,4.40553874830944e-11,432,1,"Aarau","400100","AG","Northwest",338,2023-04-15,"4"
"105",433,-1.10978022640621,0.347226619930863,-1.79075224603191,-1.10978489566605,-0.428782010280618,-1.10979444219401,4.2695181626285e-11,433,1,"Aarau","400100","AG","Northwest",338,2023-04-16,"4"
"106",434,-1.06918687245008,0.343815154959834,-1.74344071252833,-1.06920120029171,-0.394852267155653,-1.06923014694214,4.30154959931362e-11,434,1,"Aarau","400100","AG","Northwest",338,2023-04-17,"4"
"107",435,-1.02851985206086,0.333190347599514,-1.68191139741266,-1.02854194101597,-0.375003645332285,-1.02858643186025,4.50388864679461e-11,435,1,"Aarau","400100","AG","Northwest",338,2023-04-18,"4"
"108",436,-1.03397598495579,0.340665983568365,-1.70203517445835,-1.03399671172865,-0.365799886513588,-1.03403851892384,4.34364671522386e-11,436,1,"Aarau","400100","AG","Northwest",338,2023-04-19,"4"
"109",437,-1.03935835239624,0.340329731614487,-1.70676655527655,-1.03937595046417,-0.371850923980825,-1.03941148044619,4.35570125893759e-11,437,1,"Aarau","400100","AG","Northwest",338,2023-04-20,"4"
"110",438,-1.04051012365475,0.349780961023044,-1.72646208293807,-1.04052605281136,-0.354468429529186,-1.04055828776132,4.16571638291103e-11,438,1,"Aarau","400100","AG","Northwest",338,2023-04-21,"4"
"111",439,-1.04158813788755,0.352265561835238,-1.73242143649189,-1.04160132323185,-0.350680619770918,-1.04162805951537,4.11725520239271e-11,439,1,"Aarau","400100","AG","Northwest",338,2023-04-22,"4"
"112",440,-1.04259238825602,0.347932898277093,-1.72493548676502,-1.04260246174127,-0.360192621623554,-1.04262291997979,4.20812556769719e-11,440,1,"Aarau","400100","AG","Northwest",338,2023-04-23,"4"
"113",441,-1.02108762411297,0.350897812029722,-1.70924051361576,-1.02110005119306,-0.332864772549282,-1.02112523881124,4.12092012405069e-11,441,1,"Aarau","400100","AG","Northwest",338,2023-04-24,"4"
"114",442,-0.999509040556485,0.346818035735361,-1.67965423995809,-0.999523385368982,-0.319283011278809,-0.999552393434207,4.1789007132729e-11,442,1,"Aarau","400100","AG","Northwest",338,2023-04-25,"4"
"115",443,-0.934919876408346,0.344837930896174,-1.61114451467491,-0.93494743677404,-0.258539664374748,-0.935002912309663,4.21214397543171e-11,443,1,"Aarau","400100","AG","Northwest",338,2023-04-26,"4"
"116",444,-0.870256687038285,0.335217265900002,-1.52758089368263,-0.870294755452085,-0.212717480669168,-0.870371280917077,4.42717386442561e-11,444,1,"Aarau","400100","AG","Northwest",338,2023-04-27,"4"
"117",445,-0.854252481686023,0.342347863899764,-1.52555498689628,-0.854293706790908,-0.18271712693654,-0.8543765555939,4.28871094068348e-11,445,1,"Aarau","400100","AG","Northwest",338,2023-04-28,"4"
"118",446,-0.838174035574207,0.34127299534159,-1.50736819573045,-0.83821519927099,-0.168747371977703,-0.838297924294043,4.31711994673725e-11,446,1,"Aarau","400100","AG","Northwest",338,2023-04-29,"4"
"119",447,-0.830173674018988,0.35071594801025,-1.51788314560658,-0.830217550370859,-0.142216374527073,-0.830305722137557,4.14086771315495e-11,447,1,"Aarau","400100","AG","Northwest",338,2023-04-30,"4"
"120",448,-0.822098997436349,0.352796109290904,-1.51388870434789,-0.822142935553927,-0.130061143611562,-0.82223125906703,4.09854684523312e-11,448,1,"Aarau","400100","AG","Northwest",338,2023-05-01,"4"
"121",449,-0.813949979356214,0.347645766927828,-1.49564341378357,-0.813991621693914,-0.132021407585462,-0.814075372709002,4.18751343817418e-11,449,1,"Aarau","400100","AG","Northwest",338,2023-05-02,"4"
"122",450,-0.767017622532421,0.345045052109855,-1.44357846497094,-0.767070282864275,-0.0901594314862139,-0.767176195328715,4.32652127735423e-11,450,1,"Aarau","400100","AG","Northwest",338,2023-05-03,"4"
"123",451,-0.720010816975642,0.334387320926804,-1.37565039380208,-0.720068914340937,-0.0640431810867102,-0.720185753937867,4.62011401964337e-11,451,1,"Aarau","400100","AG","Northwest",338,2023-05-04,"4"
"124",452,-0.764967635458006,0.345143442147324,-1.44172229928107,-0.765019221522538,-0.0879217428658085,-0.765123026375606,4.44452364676403e-11,452,1,"Aarau","400100","AG","Northwest",338,2023-05-05,"4"
"125",453,-0.809849988991355,0.347567128470043,-1.49138846779682,-0.80989023931001,-0.128084340095261,-0.809971295301388,4.44938873859528e-11,453,1,"Aarau","400100","AG","Northwest",338,2023-05-06,"4"
"126",454,-0.865641095677448,0.361116280276557,-1.57378089748524,-0.865671747059695,-0.157328422238583,-0.86573358858105,4.30652163240025e-11,454,1,"Aarau","400100","AG","Northwest",338,2023-05-07,"4"
"127",455,-0.921357979946242,0.36803188618143,-1.64309324019981,-0.921376735401727,-0.19951708474507,-0.921414711768685,4.32429902293199e-11,455,1,"Aarau","400100","AG","Northwest",338,2023-05-08,"4"
"128",456,-0.977000763500763,0.368687782884884,-1.70005263768077,-0.977007620348199,-0.253910454850907,-0.977021675944658,4.48932727828384e-11,456,1,"Aarau","400100","AG","Northwest",338,2023-05-09,"4"
"129",457,-1.01962694454452,0.37988002868166,-1.76464653456115,-1.01962736954171,-0.274605269972203,-1.01962851694387,4.52515999105906e-11,457,1,"Aarau","400100","AG","Northwest",338,2023-05-10,"4"
"130",458,-1.06217928714053,0.385632560404499,-1.81849437144024,-1.06217391802552,-0.305894812971382,-1.06216338867067,4.67623649594024e-11,458,1,"Aarau","400100","AG","Northwest",338,2023-05-11,"4"
"131",459,-1.10920827335236,0.409054277458948,-1.91148249795445,-1.10919481913763,-0.307010405098247,-1.10916811338237,4.5933562423598e-11,459,1,"Aarau","400100","AG","Northwest",338,2023-05-12,"4"
"132",460,-1.15616367926825,0.429027087246339,-1.99763215506895,-1.15614200332118,-0.314818042587215,-1.15609881352118,4.58856161778288e-11,460,1,"Aarau","400100","AG","Northwest",338,2023-05-13,"4"
"133",461,-1.15631062820726,0.459779144904806,-2.05810389444463,-1.1562857634142,-0.254658335921162,-1.15623628129201,4.37205355012044e-11,461,1,"Aarau","400100","AG","Northwest",338,2023-05-14,"4"
"134",462,-1.15638411490783,0.488726643570409,-2.11496097096009,-1.15635678581867,-0.197962254310008,-1.15630244815387,4.18637571211682e-11,462,1,"Aarau","400100","AG","Northwest",338,2023-05-15,"4"
"135",329,-0.210720085203977,0.264801247997924,-0.730135992785081,-0.210687898778879,0.308513928951449,-0.210623291578496,4.92317298810579e-11,329,5,"Aire","664301","GE","Lake Geneva",443,2023-01-02,"4"
